,Census Tract,Total Population,California County,ZIP,Approximate Location,Longitude,Latitude,CES 4.0 Score, CES 4.0 Percentile,CES 4.0 Percentile Range,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl,CES 4.0 Percentile,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%)
590,6037603900,7666,Los Angeles,90260,Lawndale,-118.35763,33.894766,49.21,87.07,85-90%,0.043,29.89,12.02658065,79.86,0.386,83.92,367.83,38.22,73.7,83.29,0.12,26.86,6986.790121,95.26,2887.276937,95.3,4.5,40.84,54.8,91.27,0.88,83.08,0,0.0,7.5,84.74,64.38,7.86,95.33,61.84,71.37,4.5,38.71,14.37,62.6,32.6,83.14,13.2,71.92,49.1,80.78,3.1,18.31,19.7,61.52,60.35,6.26,66.09,87.07,16.49,72.53,10.98,67.04,10.61,9.34,0.0,11.11,1.9
591,6037139302,5000,Los Angeles,91356,Los Angeles,-118.5383656,34.1767231,49.21,87.05,85-90%,0.06,82.48,13.04237213,93.89,0.524,90.82,726.64,83.13,47.54,48.08,0.0,0.0,650.1670024,56.71,4178.020831,99.03,18.0,79.69,0.0,0.0,0.335,54.64,4,43.78,7.9,85.15,63.73,7.78,94.88,48.22,53.85,5.26,59.19,11.29,40.42,9.1,38.47,15.7,78.71,42.5,72.74,7.7,73.41,30.0,90.54,60.96,6.32,67.02,87.05,10.5,77.78,11.72,32.24,47.3,7.6,0.1,8.64,4.12
592,6037302104,4288,Los Angeles,91205,Glendale,-118.2320864,34.1454079,49.2,87.04,85-90%,0.055,71.66,11.73900128,67.55,0.449,87.43,887.57,97.18,70.42,79.71,0.0,0.0,1322.980367,70.38,2196.892307,89.78,0.0,0.0,3.0,22.12,0.135,23.72,0,0.0,1.0,35.72,52.41,6.4,76.59,43.46,46.82,6.62,85.31,17.54,78.5,14.9,55.14,33.0,96.86,38.0,66.11,8.6,78.97,31.9,93.07,74.12,7.69,85.53,87.04,10.59,73.27,16.14,21.48,44.36,2.94,0.0,29.06,2.17
593,6037132002,3354,Los Angeles,91406,Los Angeles,-118.507196,34.1948951,49.2,87.03,85-90%,0.062,88.7,13.10021891,94.16,0.085,31.71,726.64,83.13,84.55,93.06,6.91,57.17,670.6769867,57.26,1026.313051,59.65,6.0,46.08,1.0,6.97,0.57,73.32,13,91.87,0.0,0.0,61.62,7.52,92.87,69.66,78.18,6.78,87.49,17.46,78.12,15.2,55.8,14.2,75.19,26.5,47.5,1.7,4.23,15.5,41.38,63.04,6.54,70.23,87.03,13.18,73.64,13.18,44.84,39.59,5.64,0.0,2.42,7.51
594,6037104620,3528,Los Angeles,91331,Los Angeles,-118.4224647,34.2579043,49.19,87.0,85-90%,0.067,97.0,11.40197774,59.23,0.194,60.96,726.64,83.13,94.65,99.33,0.0,0.0,741.456014,59.28,457.8546445,17.84,43.3,94.4,21.0,69.58,0.095,11.48,0,0.0,0.4,14.43,52.39,6.4,76.53,81.71,86.29,7.49,93.75,13.36,56.46,50.8,96.86,7.1,49.09,46.4,77.99,4.9,43.09,25.0,80.14,74.13,7.69,85.58,87.0,13.55,76.47,9.98,98.24,1.76,0.0,0.0,0.0,0.0
595,6037552200,5686,Los Angeles,90650,Norwalk,-118.07318,33.9087246,49.13,86.91,85-90%,0.046,46.99,11.91520206,73.81,0.505,90.12,647.0,71.76,68.24,76.76,0.0,0.0,4308.398682,90.5,1647.821466,81.05,0.0,0.0,38.0,85.06,0.595,74.07,0,0.0,1.0,35.72,57.24,6.99,86.57,57.55,66.34,3.96,25.66,22.22,93.77,28.5,78.23,16.8,80.99,47.5,79.13,5.4,49.86,24.9,79.91,67.77,7.03,77.0,86.91,17.43,75.92,6.65,81.02,6.81,3.8,0.47,7.02,0.88
596,6037407102,5710,Los Angeles,91746,La Puente,-117.9767958,34.0437456,49.13,86.89,85-90%,0.056,74.1,12.0514888,81.23,0.197,61.59,831.61,95.83,76.7,86.25,0.0,0.0,2610.830037,83.15,630.4286855,30.64,27.5,87.57,24.6,74.02,0.38,59.14,2,23.88,3.2,64.4,63.33,7.73,94.54,51.18,58.18,6.01,75.33,15.14,67.15,35.7,85.93,13.3,72.26,27.8,50.24,4.4,36.44,14.0,33.21,61.25,6.35,67.56,86.89,13.06,76.6,10.33,78.53,2.01,1.02,0.51,16.43,1.51
597,6037204200,3657,Los Angeles,90033,Los Angeles,-118.2050757,34.0436195,49.12,86.88,85-90%,0.049,56.96,12.28627082,89.56,0.295,75.83,733.05,83.29,86.79,94.54,0.0,0.0,2199.243245,80.9,842.0443545,47.21,1.2,18.7,1.5,10.64,0.11,19.25,7,66.74,0.0,0.0,51.71,6.31,74.81,69.81,78.48,5.13,55.85,14.88,65.49,56.7,98.71,22.7,89.93,63.6,94.07,4.9,43.09,30.4,91.19,75.0,7.78,86.67,86.88,15.5,77.74,6.75,96.91,1.04,0.33,0.0,1.72,0.0
598,6037218120,4638,Los Angeles,90019,Los Angeles,-118.3206759,34.0435631,49.1,86.86,85-90%,0.046,46.99,12.05102217,81.19,0.146,50.21,787.94,92.53,94.19,99.23,0.0,0.0,1985.835368,79.08,790.0911059,43.51,11.5,64.67,17.5,64.22,0.58,73.61,0,0.0,0.0,0.0,54.56,6.66,81.46,68.9,77.69,5.85,72.08,12.59,51.26,41.8,91.27,36.0,97.85,59.2,91.13,2.2,7.77,28.3,87.49,71.06,7.37,81.49,86.86,17.34,73.65,9.01,71.71,2.2,11.08,0.0,12.9,2.11
599,6037125320,5106,Los Angeles,91601,Los Angeles,-118.3701944,34.1666765,49.07,86.84,85-90%,0.058,78.01,11.56009788,62.41,0.282,74.5,726.64,83.13,22.1,14.64,0.0,0.0,1089.150035,65.69,905.7203625,51.94,40.0,93.41,30.0,79.69,0.52,70.48,0,0.0,8.0,86.51,57.87,7.07,87.58,62.98,72.38,6.8,87.68,15.03,66.54,10.3,43.07,13.8,73.73,43.0,73.42,2.7,13.18,28.8,88.48,66.95,6.95,75.82,86.84,2.86,82.3,14.85,27.81,49.47,6.19,0.92,11.69,3.92
600,6037232300,6006,Los Angeles,90037,Los Angeles,-118.2981841,33.9974228,49.03,86.75,85-90%,0.045,39.99,11.96219866,76.37,0.079,29.46,787.94,92.53,96.24,99.74,0.0,0.0,3134.493368,85.35,924.4081531,53.28,11.85,65.08,0.0,0.0,0.135,23.72,0,0.0,0.0,0.0,45.65,5.57,58.36,88.18,89.06,7.49,93.75,16.55,74.08,41.8,91.27,18.6,84.54,55.2,87.39,6.0,57.25,43.8,99.43,84.8,8.8,96.51,86.75,9.77,81.65,8.57,74.33,1.05,23.44,0.0,0.02,1.17
601,6037221810,2892,Los Angeles,90007,Los Angeles,-118.2923015,34.0306568,49.0,86.72,85-90%,0.046,44.98,12.10569353,84.94,0.62,93.47,787.94,92.53,65.6,73.7,0.0,0.0,2265.690348,81.33,1125.520357,65.34,0.2,2.59,0.0,0.0,0.245,41.81,0,0.0,0.0,0.0,47.65,5.82,63.98,48.36,54.06,6.47,83.17,15.22,67.81,38.5,88.76,22.1,89.23,66.9,95.99,16.2,97.85,39.1,98.28,81.18,8.42,93.7,86.72,5.26,88.17,6.57,51.9,13.17,9.51,0.0,23.31,2.11
602,6037231500,5396,Los Angeles,90062,Los Angeles,-118.3108266,34.0072777,48.99,86.7,85-90%,0.045,39.99,11.95605462,76.08,0.087,32.41,787.94,92.53,92.45,98.32,0.0,0.0,2742.373332,83.7,989.1586558,57.23,2.75,29.43,0.0,0.0,0.135,23.72,0,0.0,5.0,75.67,48.61,5.94,66.76,128.19,97.01,7.26,92.2,21.61,92.82,29.1,79.07,11.8,68.16,45.0,76.11,2.9,15.84,27.8,86.43,79.56,8.25,92.2,86.7,12.49,74.26,13.25,61.36,0.7,32.02,0.0,4.45,1.46
603,6037600912,5659,Los Angeles,90302,Inglewood,-118.3411003,33.9771678,48.93,86.64,85-90%,0.044,35.16,11.91526102,73.84,0.113,41.16,443.83,53.45,90.34,96.93,0.0,0.0,3454.610107,86.58,843.7000887,47.29,1.0,17.08,1.75,11.04,0.515,70.17,0,0.0,3.3,64.88,47.08,5.75,62.49,85.25,87.81,6.33,80.99,15.78,70.38,37.1,87.37,14.6,76.33,47.7,79.31,11.7,91.55,28.3,87.49,82.07,8.51,94.54,86.64,11.45,80.08,8.46,78.69,4.95,13.91,0.0,0.55,1.91
604,6037502401,4957,Los Angeles,90660,Pico Rivera,-118.0968738,33.976375,48.91,86.62,85-90%,0.049,56.96,12.14765766,86.94,0.167,55.3,501.84,60.73,82.76,91.8,0.03,17.76,3108.837565,85.23,1311.981419,72.65,11.15,63.83,4.3,26.71,1.895,92.22,3,33.16,1.0,35.72,60.72,7.41,91.85,60.9,70.18,4.84,47.96,21.31,91.8,27.4,76.79,10.8,64.81,30.2,54.23,6.4,61.53,13.1,28.69,63.6,6.6,70.81,86.62,16.32,69.34,14.34,86.46,8.49,0.75,0.0,3.69,0.61
605,6037115404,2800,Los Angeles,91324,Los Angeles,-118.5416703,34.2255624,48.88,86.61,85-90%,0.064,91.05,12.62052222,91.87,0.097,36.34,726.64,83.13,70.0,79.13,0.0,0.0,561.7649994,53.83,1388.333084,75.08,8.0,53.43,10.75,48.96,0.675,77.46,3,33.16,0.0,0.0,56.74,6.93,85.8,54.95,62.87,8.26,97.45,14.86,65.39,21.2,66.82,15.2,77.86,27.0,48.58,3.6,25.23,27.3,85.5,68.02,7.06,77.38,86.61,7.93,81.54,10.54,47.61,24.57,7.04,0.0,18.18,2.61
606,6037601900,4847,Los Angeles,90303,Inglewood,-118.3395043,33.9415861,48.81,86.54,85-90%,0.043,29.89,11.99554293,77.93,0.26,71.77,373.79,39.54,78.88,88.34,0.0,0.0,5997.716715,94.01,604.2789284,28.71,0.0,0.0,14.5,56.95,0.325,53.51,5,51.22,0.0,0.0,46.63,5.69,61.28,96.16,91.63,7.5,93.88,23.04,95.18,41.1,90.67,15.9,79.17,54.7,86.86,3.2,19.59,25.9,82.41,82.65,8.57,94.99,86.54,18.42,74.56,7.01,84.79,0.68,12.73,0.85,0.19,0.76
607,6037433304,5063,Los Angeles,91732,El Monte,-118.019896,34.0708986,48.81,86.52,85-90%,0.058,76.94,12.05877043,81.71,0.184,59.0,821.08,95.28,59.58,65.19,0.0,0.0,2071.163045,80.02,2559.633759,93.16,3.0,31.24,32.4,81.5,0.295,47.98,0,0.0,0.0,0.0,56.66,6.92,85.58,58.77,67.78,4.59,40.94,12.52,50.64,43.0,92.22,39.4,98.46,62.2,93.12,5.7,53.89,23.9,76.87,68.02,7.06,77.37,86.52,11.16,75.49,13.35,69.09,3.69,1.05,0.0,25.64,0.53
608,6037220000,4711,Los Angeles,90016,Los Angeles,-118.3401928,34.0278406,48.77,86.47,85-90%,0.045,42.56,11.9612643,76.3,0.221,65.7,787.94,92.53,78.68,88.2,0.0,0.0,2183.625386,80.81,923.4272424,53.16,5.6,44.18,18.75,66.45,0.47,67.04,0,0.0,1.0,35.72,55.83,6.82,84.02,95.03,91.29,6.24,79.46,16.16,72.25,21.1,66.63,5.6,40.9,47.7,79.31,1.8,4.89,31.8,92.94,68.97,7.15,78.82,86.47,6.75,69.88,23.37,51.56,7.92,32.58,0.0,7.71,0.23
609,6037573100,7547,Los Angeles,90806,Long Beach,-118.197509,33.7998434,48.72,86.42,85-90%,0.04,20.85,11.60296908,63.34,0.138,48.16,339.04,34.73,81.52,90.64,0.0,0.0,16881.19987,99.22,812.5171937,45.14,2.75,29.43,20.8,69.15,0.7,78.4,10,82.97,2.2,54.85,54.49,6.65,81.36,103.05,93.32,5.41,62.39,20.71,89.38,33.3,83.8,9.4,59.37,39.2,67.85,3.2,19.59,21.0,66.86,70.6,7.32,80.82,86.42,13.82,78.56,7.62,56.0,9.05,18.96,0.0,10.96,5.04
610,6037570603,5172,Los Angeles,90805,Long Beach,-118.1623214,33.8571712,48.72,86.41,85-90%,0.043,29.89,11.93730018,74.95,0.156,52.69,442.01,53.13,57.94,62.92,0.0,0.0,6705.973226,94.95,813.2300304,45.19,7.0,50.32,43.5,87.65,0.705,78.52,0,0.0,13.0,94.57,55.21,6.74,82.83,84.91,87.67,6.49,83.5,17.32,77.64,7.8,33.49,1.1,7.38,46.0,77.41,9.7,84.98,24.5,78.73,69.67,7.23,79.66,86.41,19.3,75.31,5.39,34.24,9.65,44.74,0.0,9.5,1.88
611,6037552301,4482,Los Angeles,90650,Norwalk,-118.0648469,33.9126443,48.71,86.4,85-90%,0.047,48.45,11.92234367,74.23,0.354,81.48,668.76,73.21,60.42,66.38,0.0,0.0,4120.609599,89.87,2073.583464,88.19,17.2,78.16,20.1,68.49,0.885,83.18,0,0.0,12.2,93.75,65.06,7.94,95.88,49.88,56.42,5.78,70.61,19.2,84.9,19.2,63.35,14.3,75.53,18.9,31.73,5.1,45.78,11.7,21.57,59.12,6.13,64.12,86.4,12.38,74.81,12.81,62.14,6.47,10.71,0.0,20.3,0.38
612,6037119342,2911,Los Angeles,91402,Los Angeles,-118.4472671,34.2407688,48.67,86.35,85-90%,0.066,95.27,11.66547916,64.98,0.307,77.2,726.64,83.13,53.32,56.22,0.0,0.0,616.2043406,55.66,869.8192291,49.24,36.0,91.04,1.0,6.97,0.05,7.35,0,0.0,0.0,0.0,47.17,5.76,62.65,72.43,80.12,8.9,98.59,15.54,69.52,27.0,76.28,19.0,85.1,46.1,77.58,7.5,71.67,29.9,90.41,81.47,8.45,94.0,86.35,16.9,76.23,6.87,77.26,6.97,1.99,0.65,12.99,0.14
613,6037900804,3359,Los Angeles,93534,Lancaster,-118.1407,34.7127333,48.63,86.3,85-90%,0.062,88.7,7.089534607,7.19,0.063,22.96,441.8,53.1,76.01,85.72,0.0,0.0,3727.598979,87.92,454.5959121,17.66,9.9,60.38,2.5,16.75,0.9,83.4,0,0.0,4.2,70.9,45.7,5.58,58.51,158.01,99.31,9.27,98.97,21.59,92.62,24.6,72.51,7.7,52.01,57.4,89.51,8.7,79.72,19.7,61.52,84.01,8.71,95.98,86.3,17.36,74.34,8.31,57.16,15.75,23.19,0.0,2.86,1.04
614,6037191301,2224,Los Angeles,90029,Los Angeles,-118.2865853,34.0923345,48.57,86.21,85-90%,0.049,57.77,12.03217459,80.11,0.185,59.34,787.94,92.53,70.87,80.16,0.0,0.0,1490.098653,73.16,903.172948,51.78,2.25,27.49,4.0,26.17,0.74,79.63,0,0.0,0.0,0.0,50.12,6.12,70.64,70.0,78.61,8.9,98.59,18.14,81.21,24.2,71.75,22.1,89.23,48.1,79.82,2.1,7.14,27.8,86.43,76.51,7.94,88.67,86.21,9.85,77.47,12.68,57.28,19.06,5.13,0.0,18.08,0.45
615,6037575202,4175,Los Angeles,90813,Long Beach,-118.1704604,33.7858671,48.51,86.17,85-90%,0.04,20.85,11.65311866,64.52,0.184,59.13,339.04,34.73,87.95,95.48,0.0,0.0,11507.37354,98.06,956.6999266,55.46,0.75,9.8,13.5,55.25,0.1,16.64,0,0.0,0.0,0.0,41.13,5.02,46.14,110.89,95.03,6.01,75.33,23.98,96.76,55.1,98.37,32.4,96.67,63.5,93.98,16.2,97.85,41.7,99.1,93.12,9.66,99.7,86.17,17.77,73.03,9.2,66.42,1.77,7.95,0.0,23.04,0.81
616,6037134903,6919,Los Angeles,91303,Los Angeles,-118.5916957,34.1924692,48.46,86.12,85-90%,0.06,82.48,11.93699275,74.92,0.197,61.47,726.64,83.13,37.14,33.32,15.14,63.41,531.2356567,52.7,1231.393749,69.91,3.0,31.24,20.5,68.92,0.395,60.23,4,43.78,0.0,0.0,57.06,6.97,86.32,86.35,88.25,4.12,29.46,18.41,82.35,12.0,48.29,17.2,81.7,34.0,60.21,6.8,65.63,25.4,81.32,67.06,6.96,76.03,86.12,13.82,83.03,3.15,51.45,23.02,4.54,0.0,17.76,3.22
617,6037404803,1719,Los Angeles,91706,Baldwin Park,-117.9659888,34.0671875,48.45,86.08,85-90%,0.057,75.12,11.99457613,77.86,0.299,76.33,822.28,95.32,63.81,71.35,0.18,30.59,1943.280273,78.66,2753.37909,94.46,15.0,74.93,29.5,78.86,0.2,35.62,3,33.16,0.0,0.0,64.81,7.91,95.73,54.7,62.61,4.26,32.76,12.08,46.59,25.8,74.65,13.7,73.37,38.6,67.01,9.6,84.58,18.0,54.07,59.03,6.12,63.99,86.08,10.76,76.44,12.8,77.43,12.16,0.0,0.0,10.41,0.0
618,6037600602,2542,Los Angeles,90303,Inglewood,-118.3307594,33.9416202,48.44,86.06,85-90%,0.043,29.89,11.98293327,77.5,0.164,54.84,443.83,53.45,96.68,99.87,0.0,6.1,6196.59668,94.25,689.2968422,35.21,0.25,4.12,8.0,40.76,0.46,66.6,0,0.0,0.0,0.0,45.03,5.5,56.76,91.63,90.13,8.93,98.63,21.81,93.23,27.3,76.64,7.2,49.57,61.3,92.51,6.9,66.61,32.7,94.16,84.95,8.81,96.57,86.06,17.55,76.08,6.37,62.39,2.44,33.01,0.0,1.73,0.43
619,6037197500,3914,Los Angeles,90026,Los Angeles,-118.2572428,34.0726632,48.4,86.04,85-90%,0.049,56.96,12.37542981,90.38,0.526,90.86,787.94,92.53,73.93,83.52,0.0,0.0,1783.623047,76.78,2450.706272,92.15,8.55,54.27,15.0,59.6,0.335,54.64,7,66.74,0.7,24.83,65.94,8.05,96.49,55.72,63.7,4.67,43.08,14.06,60.59,20.8,66.1,14.2,75.19,19.7,33.54,6.3,60.57,20.6,65.18,57.95,6.01,62.36,86.04,7.46,83.55,8.99,43.82,32.83,3.7,0.0,17.45,2.2
620,6037134305,4183,Los Angeles,91304,Los Angeles,-118.6016952,34.217634,48.38,86.03,85-90%,0.06,82.48,11.50949454,61.02,0.251,70.13,726.64,83.13,65.01,72.89,0.0,0.0,493.5576553,51.29,1127.865463,65.43,0.75,9.8,6.75,36.81,0.42,63.07,0,0.0,0.5,22.08,49.31,6.02,68.69,69.12,77.83,5.37,61.41,15.55,69.59,47.0,94.72,32.5,96.71,74.9,98.72,5.1,45.78,30.1,90.67,77.47,8.04,89.55,86.03,18.67,78.75,2.58,83.03,6.22,1.43,0.0,8.73,0.6
621,6037190201,2632,Los Angeles,90028,Los Angeles,-118.329714,34.1033578,48.37,86.02,85-90%,0.051,63.29,11.97058361,76.94,0.493,89.62,787.94,92.53,58.6,63.83,0.0,0.0,1377.444011,71.14,1687.761441,81.75,0.0,0.0,16.5,62.38,0.36,57.46,0,0.0,0.0,0.0,52.91,6.46,77.91,47.74,53.29,11.59,99.91,11.13,38.87,10.1,42.29,27.7,94.37,52.6,84.91,12.1,92.4,28.4,87.69,72.18,7.49,82.97,86.02,2.39,84.27,13.34,37.84,43.58,8.74,1.41,3.69,4.75
622,6037603500,3042,Los Angeles,90249,Gardena,-118.3208781,33.8993747,48.35,85.99,85-90%,0.042,26.7,12.04354267,80.81,0.108,39.7,373.79,39.54,82.42,91.41,0.0,0.0,10387.59001,97.52,937.2002842,54.29,27.3,87.46,22.25,71.21,1.375,89.45,5,51.22,0.5,22.08,57.26,6.99,86.65,84.53,87.45,6.63,85.46,18.6,82.96,22.3,68.75,12.8,70.88,22.3,39.21,3.3,21.11,15.3,40.27,66.67,6.92,75.4,85.99,10.22,73.87,15.91,47.07,12.75,11.41,0.0,24.36,4.4
623,6037212203,2914,Los Angeles,90005,Los Angeles,-118.2903562,34.0597622,48.33,85.94,85-90%,0.047,50.54,12.12928682,86.22,0.644,94.25,787.94,92.53,69.18,78.0,0.0,0.0,1846.290365,77.61,933.2470357,53.99,3.25,32.19,2.3,15.14,0.385,59.79,0,0.0,0.1,2.52,51.74,6.32,74.92,34.81,33.08,8.53,98.09,11.03,38.11,52.9,97.61,55.1,99.73,64.2,94.5,6.8,65.63,38.3,97.96,73.75,7.65,85.04,85.94,6.97,74.33,18.7,60.64,5.25,5.7,0.0,25.36,3.05
624,6037603301,3617,Los Angeles,90247,Gardena,-118.3062127,33.8840986,48.31,85.92,85-90%,0.041,24.88,11.96424403,76.44,0.185,59.27,369.47,38.39,54.83,58.4,0.0,0.0,18336.17375,99.44,726.8547109,38.38,10.95,63.1,1.8,11.31,0.57,73.32,5,51.22,3.15,63.85,50.45,6.16,71.57,75.51,82.4,7.72,95.21,14.37,62.6,15.9,57.52,16.6,80.67,34.4,60.79,7.4,70.9,27.4,85.75,75.6,7.84,87.43,85.92,10.23,70.67,19.1,31.63,11.25,3.7,0.0,47.08,6.33
625,6037208301,2148,Los Angeles,90026,Los Angeles,-118.2658492,34.0619781,48.3,85.91,85-90%,0.048,51.9,12.33647073,89.98,0.263,72.25,787.94,92.53,82.36,91.37,0.0,0.0,1908.107972,78.26,1088.525375,63.31,12.65,70.32,11.5,50.87,0.195,32.03,7,66.74,1.75,43.94,62.56,7.64,93.73,35.25,33.96,5.38,61.71,7.06,7.89,55.7,98.47,51.6,99.53,68.8,96.93,5.2,46.99,33.5,95.01,60.95,6.32,66.96,85.91,15.13,82.22,2.65,92.6,0.51,1.58,0.33,4.0,0.98
626,6037575902,5208,Los Angeles,90802,Long Beach,-118.1952012,33.7723157,48.3,85.89,85-90%,0.04,20.85,11.73964651,67.59,1.229,98.98,339.04,34.73,54.29,57.64,0.0,0.0,11467.8099,98.05,660.2685347,33.01,1.0,17.08,16.5,62.38,0.57,73.32,20,98.43,1.1,36.47,53.42,6.52,78.98,82.02,86.52,7.73,95.27,15.81,70.6,14.1,53.4,4.9,36.97,41.5,71.42,7.0,67.48,20.3,63.97,71.39,7.41,81.97,85.89,9.95,79.99,10.06,35.0,37.98,15.4,0.0,6.85,4.76
627,6037197420,3564,Los Angeles,90026,Los Angeles,-118.2571856,34.0832,48.28,85.87,85-90%,0.049,59.69,12.25375816,89.27,0.245,69.31,787.94,92.53,72.11,81.64,0.0,0.0,1681.932068,75.59,3145.776301,96.49,8.25,53.7,10.0,47.43,0.2,35.62,13,91.87,0.0,0.0,62.28,7.6,93.48,47.56,52.92,5.5,64.47,11.9,45.2,22.6,69.37,15.1,77.63,42.3,72.58,5.5,51.26,21.9,70.23,61.21,6.35,67.49,85.87,8.08,81.14,10.77,50.0,35.41,2.55,0.84,8.95,2.24
628,6037900806,4634,Los Angeles,93534,Lancaster,-118.1419762,34.69644,48.28,85.85,85-90%,0.062,88.7,7.32047241,8.48,0.081,30.28,441.8,53.1,65.13,73.11,0.0,0.0,4621.45274,91.57,740.4770151,39.53,4.5,40.84,13.5,55.25,0.135,23.72,0,0.0,3.0,63.67,44.3,5.41,54.87,158.01,99.31,7.14,91.28,21.59,92.62,18.7,62.48,7.2,49.57,67.4,96.23,11.8,91.79,28.8,88.48,86.06,8.93,97.3,85.85,19.62,62.8,17.59,32.37,20.8,39.23,0.0,5.11,2.48
629,6037576301,4165,Los Angeles,90813,Long Beach,-118.1886964,33.7789685,48.23,85.8,85-90%,0.04,20.85,11.70472748,66.5,0.248,69.65,339.04,34.73,61.7,68.17,0.0,0.0,11929.77344,98.2,682.6394919,34.74,0.8,10.08,7.85,39.93,0.855,82.59,14,93.36,1.1,36.47,50.23,6.13,70.9,120.09,95.89,5.7,68.86,26.09,98.31,24.0,71.32,7.0,48.72,57.7,89.87,3.1,18.31,30.6,91.46,75.81,7.86,87.76,85.8,12.63,74.86,12.51,44.11,13.28,21.66,1.06,15.27,4.63
630,6037402903,4363,Los Angeles,91766,Pomona,-117.7335433,34.039394,48.23,85.79,85-90%,0.056,74.1,12.67648041,92.26,0.19,60.17,754.44,85.97,64.99,72.87,0.0,2.48,857.848999,61.47,359.5560599,11.64,5.0,42.61,1.5,10.64,0.19,31.54,1,12.45,2.75,60.53,48.93,5.97,67.57,74.95,82.04,5.31,60.06,17.48,78.25,33.1,83.57,18.1,83.56,49.1,80.78,8.4,77.76,27.2,85.27,77.82,8.07,90.08,85.79,16.43,71.9,11.67,79.42,4.33,3.62,0.0,11.07,1.56
631,6037500700,7150,Los Angeles,90660,Pico Rivera,-118.0983071,34.0000986,48.22,85.78,85-90%,0.05,60.93,12.10709178,85.03,0.153,51.9,503.89,60.97,82.7,91.73,0.0,0.0,3007.363363,84.85,992.2973298,57.38,7.6,51.68,16.05,61.58,0.68,77.62,2,23.88,3.5,66.69,59.83,7.31,90.55,57.61,66.4,5.81,71.26,20.1,87.71,25.8,74.65,7.1,49.09,30.1,54.15,3.8,28.2,18.1,54.63,63.63,6.6,70.83,85.78,10.78,75.36,13.86,93.24,4.41,0.38,0.0,1.09,0.88
632,6037543802,6478,Los Angeles,90745,Carson,-118.2697206,33.8293509,48.21,85.77,85-90%,0.04,20.85,11.98352182,77.52,0.327,79.08,316.13,29.37,55.96,59.96,0.0,0.0,12148.36019,98.25,731.4019679,38.76,17.05,78.03,37.75,84.78,0.335,54.64,14,93.36,8.05,86.53,60.14,7.34,91.08,67.35,76.63,9.23,98.92,18.5,82.71,15.2,55.8,11.4,66.86,21.7,37.64,2.8,14.39,12.9,27.78,63.29,6.57,70.51,85.77,10.62,75.05,14.33,37.06,4.35,7.59,0.46,48.47,2.05
633,6037123420,4408,Los Angeles,91606,Los Angeles,-118.4146718,34.193033,48.21,85.75,85-90%,0.061,84.58,11.56904887,62.6,0.127,45.07,726.64,83.13,73.87,83.43,0.0,0.0,953.4429929,62.92,1129.298025,65.48,36.4,91.43,16.0,61.55,0.69,77.86,4,43.78,0.5,22.08,60.38,7.37,91.5,52.18,59.11,3.85,23.06,14.4,62.84,24.3,71.88,23.4,90.7,49.3,80.95,5.3,48.26,36.1,96.92,63.04,6.54,70.22,85.75,13.93,75.48,10.59,54.4,34.62,4.61,0.0,6.37,0.0
634,6037601100,6869,Los Angeles,90301,Inglewood,-118.3482313,33.9490818,48.2,85.74,85-90%,0.043,29.89,12.02230894,79.55,0.228,66.75,443.83,53.45,76.53,86.11,0.03,17.72,4911.136637,92.34,1003.780257,58.09,0.0,0.0,6.25,35.35,0.22,38.7,0,0.0,0.0,0.0,45.26,5.53,57.37,84.93,87.69,6.61,85.17,16.96,75.9,37.0,87.26,11.8,68.16,62.4,93.25,9.0,81.69,34.6,95.79,84.07,8.72,96.04,85.74,16.01,73.11,10.87,61.84,1.97,28.99,0.79,4.82,1.6
635,6037208801,3027,Los Angeles,90057,Los Angeles,-118.2770843,34.059675,48.15,85.69,85-90%,0.048,51.9,12.20870236,88.46,0.26,71.74,787.94,92.53,57.4,62.08,0.0,0.0,1895.203329,78.09,942.6264761,54.55,3.75,34.62,4.0,26.17,0.27,45.73,0,0.0,0.0,0.0,48.71,5.95,67.08,74.85,81.97,6.32,80.73,19.42,85.68,36.1,86.36,42.1,98.88,58.5,90.53,1.5,3.21,28.3,87.49,78.04,8.1,90.37,85.69,9.65,71.32,19.03,53.32,13.12,9.32,0.0,21.9,2.35
